,Id,TotalMinutesAsleep,SleepDay,Date,WeightKg,BMI,ActivityDate,TotalSteps,TotalDistance,TrackerDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,Calories
18903,6962181067,455,4/27/2016 12:00:00 AM,4/14/2016 11:59:59 PM,61.7000007629395,24.1000003814697,5/1/2016,5454,3.60999989509583,3.60999989509583,0.0,0.0,3.60999989509583,1740
18908,6962181067,455,4/27/2016 12:00:00 AM,4/14/2016 11:59:59 PM,61.7000007629395,24.1000003814697,5/6/2016,5908,3.91000008583069,3.91000008583069,0.0,0.0,3.91000008583069,1850
18909,6962181067,455,4/27/2016 12:00:00 AM,4/14/2016 11:59:59 PM,61.7000007629395,24.1000003814697,5/7/2016,6815,4.5,4.5,0.0,0.0,4.5,1947
18910,6962181067,455,4/27/2016 12:00:00 AM,4/14/2016 11:59:59 PM,61.7000007629395,24.1000003814697,5/8/2016,4188,2.76999998092651,2.76999998092651,0.0,0.519999980926514,2.25,1659
18914,6962181067,455,4/27/2016 12:00:00 AM,4/14/2016 11:59:59 PM,61.7000007629395,24.1000003814697,5/12/2016,3587,2.36999988555908,2.36999988555908,0.0,0.25,2.10999989509583,928
18917,6962181067,455,4/27/2016 12:00:00 AM,4/15/2016 11:59:59 PM,61.5,24.0,4/14/2016,1551,1.02999997138977,1.02999997138977,0.0,0.0,1.02999997138977,1466
18918,6962181067,455,4/27/2016 12:00:00 AM,4/15/2016 11:59:59 PM,61.5,24.0,4/15/2016,5563,3.6800000667572,3.6800000667572,0.0,0.0,3.6800000667572,1756
18927,6962181067,455,4/27/2016 12:00:00 AM,4/15/2016 11:59:59 PM,61.5,24.0,4/24/2016,5029,3.3199999332428,3.3199999332428,0.0,0.0,3.3199999332428,1705
18934,6962181067,455,4/27/2016 12:00:00 AM,4/15/2016 11:59:59 PM,61.5,24.0,5/1/2016,5454,3.60999989509583,3.60999989509583,0.0,0.0,3.60999989509583,1740
18939,6962181067,455,4/27/2016 12:00:00 AM,4/15/2016 11:59:59 PM,61.5,24.0,5/6/2016,5908,3.91000008583069,3.91000008583069,0.0,0.0,3.91000008583069,1850
18940,6962181067,455,4/27/2016 12:00:00 AM,4/15/2016 11:59:59 PM,61.5,24.0,5/7/2016,6815,4.5,4.5,0.0,0.0,4.5,1947
18941,6962181067,455,4/27/2016 12:00:00 AM,4/15/2016 11:59:59 PM,61.5,24.0,5/8/2016,4188,2.76999998092651,2.76999998092651,0.0,0.519999980926514,2.25,1659
18945,6962181067,455,4/27/2016 12:00:00 AM,4/15/2016 11:59:59 PM,61.5,24.0,5/12/2016,3587,2.36999988555908,2.36999988555908,0.0,0.25,2.10999989509583,928
18948,6962181067,455,4/27/2016 12:00:00 AM,4/16/2016 11:59:59 PM,62.0,24.2099990844727,4/14/2016,1551,1.02999997138977,1.02999997138977,0.0,0.0,1.02999997138977,1466
18949,6962181067,455,4/27/2016 12:00:00 AM,4/16/2016 11:59:59 PM,62.0,24.2099990844727,4/15/2016,5563,3.6800000667572,3.6800000667572,0.0,0.0,3.6800000667572,1756
18958,6962181067,455,4/27/2016 12:00:00 AM,4/16/2016 11:59:59 PM,62.0,24.2099990844727,4/24/2016,5029,3.3199999332428,3.3199999332428,0.0,0.0,3.3199999332428,1705
18965,6962181067,455,4/27/2016 12:00:00 AM,4/16/2016 11:59:59 PM,62.0,24.2099990844727,5/1/2016,5454,3.60999989509583,3.60999989509583,0.0,0.0,3.60999989509583,1740
18970,6962181067,455,4/27/2016 12:00:00 AM,4/16/2016 11:59:59 PM,62.0,24.2099990844727,5/6/2016,5908,3.91000008583069,3.91000008583069,0.0,0.0,3.91000008583069,1850
18971,6962181067,455,4/27/2016 12:00:00 AM,4/16/2016 11:59:59 PM,62.0,24.2099990844727,5/7/2016,6815,4.5,4.5,0.0,0.0,4.5,1947
18972,6962181067,455,4/27/2016 12:00:00 AM,4/16/2016 11:59:59 PM,62.0,24.2099990844727,5/8/2016,4188,2.76999998092651,2.76999998092651,0.0,0.519999980926514,2.25,1659
18976,6962181067,455,4/27/2016 12:00:00 AM,4/16/2016 11:59:59 PM,62.0,24.2099990844727,5/12/2016,3587,2.36999988555908,2.36999988555908,0.0,0.25,2.10999989509583,928
18979,6962181067,455,4/27/2016 12:00:00 AM,4/17/2016 11:59:59 PM,61.4000015258789,23.9599990844727,4/14/2016,1551,1.02999997138977,1.02999997138977,0.0,0.0,1.02999997138977,1466
18980,6962181067,455,4/27/2016 12:00:00 AM,4/17/2016 11:59:59 PM,61.4000015258789,23.9599990844727,4/15/2016,5563,3.6800000667572,3.6800000667572,0.0,0.0,3.6800000667572,1756
18989,6962181067,455,4/27/2016 12:00:00 AM,4/17/2016 11:59:59 PM,61.4000015258789,23.9599990844727,4/24/2016,5029,3.3199999332428,3.3199999332428,0.0,0.0,3.3199999332428,1705
18996,6962181067,455,4/27/2016 12:00:00 AM,4/17/2016 11:59:59 PM,61.4000015258789,23.9599990844727,5/1/2016,5454,3.60999989509583,3.60999989509583,0.0,0.0,3.60999989509583,1740
19001,6962181067,455,4/27/2016 12:00:00 AM,4/17/2016 11:59:59 PM,61.4000015258789,23.9599990844727,5/6/2016,5908,3.91000008583069,3.91000008583069,0.0,0.0,3.91000008583069,1850
19002,6962181067,455,4/27/2016 12:00:00 AM,4/17/2016 11:59:59 PM,61.4000015258789,23.9599990844727,5/7/2016,6815,4.5,4.5,0.0,0.0,4.5,1947
19003,6962181067,455,4/27/2016 12:00:00 AM,4/17/2016 11:59:59 PM,61.4000015258789,23.9599990844727,5/8/2016,4188,2.76999998092651,2.76999998092651,0.0,0.519999980926514,2.25,1659
19007,6962181067,455,4/27/2016 12:00:00 AM,4/17/2016 11:59:59 PM,61.4000015258789,23.9599990844727,5/12/2016,3587,2.36999988555908,2.36999988555908,0.0,0.25,2.10999989509583,928
19010,6962181067,455,4/27/2016 12:00:00 AM,4/18/2016 11:59:59 PM,61.2000007629395,23.8899993896484,4/14/2016,1551,1.02999997138977,1.02999997138977,0.0,0.0,1.02999997138977,1466
19011,6962181067,455,4/27/2016 12:00:00 AM,4/18/2016 11:59:59 PM,61.2000007629395,23.8899993896484,4/15/2016,5563,3.6800000667572,3.6800000667572,0.0,0.0,3.6800000667572,1756
19020,6962181067,455,4/27/2016 12:00:00 AM,4/18/2016 11:59:59 PM,61.2000007629395,23.8899993896484,4/24/2016,5029,3.3199999332428,3.3199999332428,0.0,0.0,3.3199999332428,1705
19027,6962181067,455,4/27/2016 12:00:00 AM,4/18/2016 11:59:59 PM,61.2000007629395,23.8899993896484,5/1/2016,5454,3.60999989509583,3.60999989509583,0.0,0.0,3.60999989509583,1740
19032,6962181067,455,4/27/2016 12:00:00 AM,4/18/2016 11:59:59 PM,61.2000007629395,23.8899993896484,5/6/2016,5908,3.91000008583069,3.91000008583069,0.0,0.0,3.91000008583069,1850
19033,6962181067,455,4/27/2016 12:00:00 AM,4/18/2016 11:59:59 PM,61.2000007629395,23.8899993896484,5/7/2016,6815,4.5,4.5,0.0,0.0,4.5,1947
19034,6962181067,455,4/27/2016 12:00:00 AM,4/18/2016 11:59:59 PM,61.2000007629395,23.8899993896484,5/8/2016,4188,2.76999998092651,2.76999998092651,0.0,0.519999980926514,2.25,1659
19038,6962181067,455,4/27/2016 12:00:00 AM,4/18/2016 11:59:59 PM,61.2000007629395,23.8899993896484,5/12/2016,3587,2.36999988555908,2.36999988555908,0.0,0.25,2.10999989509583,928
19041,6962181067,455,4/27/2016 12:00:00 AM,4/19/2016 11:59:59 PM,61.4000015258789,23.9599990844727,4/14/2016,1551,1.02999997138977,1.02999997138977,0.0,0.0,1.02999997138977,1466
19042,6962181067,455,4/27/2016 12:00:00 AM,4/19/2016 11:59:59 PM,61.4000015258789,23.9599990844727,4/15/2016,5563,3.6800000667572,3.6800000667572,0.0,0.0,3.6800000667572,1756
19051,6962181067,455,4/27/2016 12:00:00 AM,4/19/2016 11:59:59 PM,61.4000015258789,23.9599990844727,4/24/2016,5029,3.3199999332428,3.3199999332428,0.0,0.0,3.3199999332428,1705
19058,6962181067,455,4/27/2016 12:00:00 AM,4/19/2016 11:59:59 PM,61.4000015258789,23.9599990844727,5/1/2016,5454,3.60999989509583,3.60999989509583,0.0,0.0,3.60999989509583,1740
19063,6962181067,455,4/27/2016 12:00:00 AM,4/19/2016 11:59:59 PM,61.4000015258789,23.9599990844727,5/6/2016,5908,3.91000008583069,3.91000008583069,0.0,0.0,3.91000008583069,1850
19064,6962181067,455,4/27/2016 12:00:00 AM,4/19/2016 11:59:59 PM,61.4000015258789,23.9599990844727,5/7/2016,6815,4.5,4.5,0.0,0.0,4.5,1947
19065,6962181067,455,4/27/2016 12:00:00 AM,4/19/2016 11:59:59 PM,61.4000015258789,23.9599990844727,5/8/2016,4188,2.76999998092651,2.76999998092651,0.0,0.519999980926514,2.25,1659
19069,6962181067,455,4/27/2016 12:00:00 AM,4/19/2016 11:59:59 PM,61.4000015258789,23.9599990844727,5/12/2016,3587,2.36999988555908,2.36999988555908,0.0,0.25,2.10999989509583,928
19072,6962181067,455,4/27/2016 12:00:00 AM,4/20/2016 11:59:59 PM,61.7000007629395,24.1000003814697,4/14/2016,1551,1.02999997138977,1.02999997138977,0.0,0.0,1.02999997138977,1466
19073,6962181067,455,4/27/2016 12:00:00 AM,4/20/2016 11:59:59 PM,61.7000007629395,24.1000003814697,4/15/2016,5563,3.6800000667572,3.6800000667572,0.0,0.0,3.6800000667572,1756
19082,6962181067,455,4/27/2016 12:00:00 AM,4/20/2016 11:59:59 PM,61.7000007629395,24.1000003814697,4/24/2016,5029,3.3199999332428,3.3199999332428,0.0,0.0,3.3199999332428,1705
19089,6962181067,455,4/27/2016 12:00:00 AM,4/20/2016 11:59:59 PM,61.7000007629395,24.1000003814697,5/1/2016,5454,3.60999989509583,3.60999989509583,0.0,0.0,3.60999989509583,1740
19094,6962181067,455,4/27/2016 12:00:00 AM,4/20/2016 11:59:59 PM,61.7000007629395,24.1000003814697,5/6/2016,5908,3.91000008583069,3.91000008583069,0.0,0.0,3.91000008583069,1850
19095,6962181067,455,4/27/2016 12:00:00 AM,4/20/2016 11:59:59 PM,61.7000007629395,24.1000003814697,5/7/2016,6815,4.5,4.5,0.0,0.0,4.5,1947
19096,6962181067,455,4/27/2016 12:00:00 AM,4/20/2016 11:59:59 PM,61.7000007629395,24.1000003814697,5/8/2016,4188,2.76999998092651,2.76999998092651,0.0,0.519999980926514,2.25,1659
19100,6962181067,455,4/27/2016 12:00:00 AM,4/20/2016 11:59:59 PM,61.7000007629395,24.1000003814697,5/12/2016,3587,2.36999988555908,2.36999988555908,0.0,0.25,2.10999989509583,928
19103,6962181067,455,4/27/2016 12:00:00 AM,4/21/2016 11:59:59 PM,61.4000015258789,23.9599990844727,4/14/2016,1551,1.02999997138977,1.02999997138977,0.0,0.0,1.02999997138977,1466
19104,6962181067,455,4/27/2016 12:00:00 AM,4/21/2016 11:59:59 PM,61.4000015258789,23.9599990844727,4/15/2016,5563,3.6800000667572,3.6800000667572,0.0,0.0,3.6800000667572,1756
19113,6962181067,455,4/27/2016 12:00:00 AM,4/21/2016 11:59:59 PM,61.4000015258789,23.9599990844727,4/24/2016,5029,3.3199999332428,3.3199999332428,0.0,0.0,3.3199999332428,1705
19120,6962181067,455,4/27/2016 12:00:00 AM,4/21/2016 11:59:59 PM,61.4000015258789,23.9599990844727,5/1/2016,5454,3.60999989509583,3.60999989509583,0.0,0.0,3.60999989509583,1740
19125,6962181067,455,4/27/2016 12:00:00 AM,4/21/2016 11:59:59 PM,61.4000015258789,23.9599990844727,5/6/2016,5908,3.91000008583069,3.91000008583069,0.0,0.0,3.91000008583069,1850
19126,6962181067,455,4/27/2016 12:00:00 AM,4/21/2016 11:59:59 PM,61.4000015258789,23.9599990844727,5/7/2016,6815,4.5,4.5,0.0,0.0,4.5,1947
19127,6962181067,455,4/27/2016 12:00:00 AM,4/21/2016 11:59:59 PM,61.4000015258789,23.9599990844727,5/8/2016,4188,2.76999998092651,2.76999998092651,0.0,0.519999980926514,2.25,1659
19131,6962181067,455,4/27/2016 12:00:00 AM,4/21/2016 11:59:59 PM,61.4000015258789,23.9599990844727,5/12/2016,3587,2.36999988555908,2.36999988555908,0.0,0.25,2.10999989509583,928
19134,6962181067,455,4/27/2016 12:00:00 AM,4/22/2016 11:59:59 PM,61.4000015258789,23.9599990844727,4/14/2016,1551,1.02999997138977,1.02999997138977,0.0,0.0,1.02999997138977,1466
19135,6962181067,455,4/27/2016 12:00:00 AM,4/22/2016 11:59:59 PM,61.4000015258789,23.9599990844727,4/15/2016,5563,3.6800000667572,3.6800000667572,0.0,0.0,3.6800000667572,1756
19144,6962181067,455,4/27/2016 12:00:00 AM,4/22/2016 11:59:59 PM,61.4000015258789,23.9599990844727,4/24/2016,5029,3.3199999332428,3.3199999332428,0.0,0.0,3.3199999332428,1705
19151,6962181067,455,4/27/2016 12:00:00 AM,4/22/2016 11:59:59 PM,61.4000015258789,23.9599990844727,5/1/2016,5454,3.60999989509583,3.60999989509583,0.0,0.0,3.60999989509583,1740
19156,6962181067,455,4/27/2016 12:00:00 AM,4/22/2016 11:59:59 PM,61.4000015258789,23.9599990844727,5/6/2016,5908,3.91000008583069,3.91000008583069,0.0,0.0,3.91000008583069,1850
19157,6962181067,455,4/27/2016 12:00:00 AM,4/22/2016 11:59:59 PM,61.4000015258789,23.9599990844727,5/7/2016,6815,4.5,4.5,0.0,0.0,4.5,1947
19158,6962181067,455,4/27/2016 12:00:00 AM,4/22/2016 11:59:59 PM,61.4000015258789,23.9599990844727,5/8/2016,4188,2.76999998092651,2.76999998092651,0.0,0.519999980926514,2.25,1659
19162,6962181067,455,4/27/2016 12:00:00 AM,4/22/2016 11:59:59 PM,61.4000015258789,23.9599990844727,5/12/2016,3587,2.36999988555908,2.36999988555908,0.0,0.25,2.10999989509583,928
19165,6962181067,455,4/27/2016 12:00:00 AM,4/23/2016 11:59:59 PM,61.5,24.0,4/14/2016,1551,1.02999997138977,1.02999997138977,0.0,0.0,1.02999997138977,1466
19166,6962181067,455,4/27/2016 12:00:00 AM,4/23/2016 11:59:59 PM,61.5,24.0,4/15/2016,5563,3.6800000667572,3.6800000667572,0.0,0.0,3.6800000667572,1756
19175,6962181067,455,4/27/2016 12:00:00 AM,4/23/2016 11:59:59 PM,61.5,24.0,4/24/2016,5029,3.3199999332428,3.3199999332428,0.0,0.0,3.3199999332428,1705
19182,6962181067,455,4/27/2016 12:00:00 AM,4/23/2016 11:59:59 PM,61.5,24.0,5/1/2016,5454,3.60999989509583,3.60999989509583,0.0,0.0,3.60999989509583,1740
19187,6962181067,455,4/27/2016 12:00:00 AM,4/23/2016 11:59:59 PM,61.5,24.0,5/6/2016,5908,3.91000008583069,3.91000008583069,0.0,0.0,3.91000008583069,1850
19188,6962181067,455,4/27/2016 12:00:00 AM,4/23/2016 11:59:59 PM,61.5,24.0,5/7/2016,6815,4.5,4.5,0.0,0.0,4.5,1947
19189,6962181067,455,4/27/2016 12:00:00 AM,4/23/2016 11:59:59 PM,61.5,24.0,5/8/2016,4188,2.76999998092651,2.76999998092651,0.0,0.519999980926514,2.25,1659
19193,6962181067,455,4/27/2016 12:00:00 AM,4/23/2016 11:59:59 PM,61.5,24.0,5/12/2016,3587,2.36999988555908,2.36999988555908,0.0,0.25,2.10999989509583,928
19196,6962181067,455,4/27/2016 12:00:00 AM,4/24/2016 11:59:59 PM,61.5,24.0,4/14/2016,1551,1.02999997138977,1.02999997138977,0.0,0.0,1.02999997138977,1466
19197,6962181067,455,4/27/2016 12:00:00 AM,4/24/2016 11:59:59 PM,61.5,24.0,4/15/2016,5563,3.6800000667572,3.6800000667572,0.0,0.0,3.6800000667572,1756
19206,6962181067,455,4/27/2016 12:00:00 AM,4/24/2016 11:59:59 PM,61.5,24.0,4/24/2016,5029,3.3199999332428,3.3199999332428,0.0,0.0,3.3199999332428,1705
19213,6962181067,455,4/27/2016 12:00:00 AM,4/24/2016 11:59:59 PM,61.5,24.0,5/1/2016,5454,3.60999989509583,3.60999989509583,0.0,0.0,3.60999989509583,1740
19218,6962181067,455,4/27/2016 12:00:00 AM,4/24/2016 11:59:59 PM,61.5,24.0,5/6/2016,5908,3.91000008583069,3.91000008583069,0.0,0.0,3.91000008583069,1850
19219,6962181067,455,4/27/2016 12:00:00 AM,4/24/2016 11:59:59 PM,61.5,24.0,5/7/2016,6815,4.5,4.5,0.0,0.0,4.5,1947
19220,6962181067,455,4/27/2016 12:00:00 AM,4/24/2016 11:59:59 PM,61.5,24.0,5/8/2016,4188,2.76999998092651,2.76999998092651,0.0,0.519999980926514,2.25,1659
19224,6962181067,455,4/27/2016 12:00:00 AM,4/24/2016 11:59:59 PM,61.5,24.0,5/12/2016,3587,2.36999988555908,2.36999988555908,0.0,0.25,2.10999989509583,928
19227,6962181067,455,4/27/2016 12:00:00 AM,4/25/2016 11:59:59 PM,61.7000007629395,24.1000003814697,4/14/2016,1551,1.02999997138977,1.02999997138977,0.0,0.0,1.02999997138977,1466
19228,6962181067,455,4/27/2016 12:00:00 AM,4/25/2016 11:59:59 PM,61.7000007629395,24.1000003814697,4/15/2016,5563,3.6800000667572,3.6800000667572,0.0,0.0,3.6800000667572,1756
19237,6962181067,455,4/27/2016 12:00:00 AM,4/25/2016 11:59:59 PM,61.7000007629395,24.1000003814697,4/24/2016,5029,3.3199999332428,3.3199999332428,0.0,0.0,3.3199999332428,1705
19244,6962181067,455,4/27/2016 12:00:00 AM,4/25/2016 11:59:59 PM,61.7000007629395,24.1000003814697,5/1/2016,5454,3.60999989509583,3.60999989509583,0.0,0.0,3.60999989509583,1740
19249,6962181067,455,4/27/2016 12:00:00 AM,4/25/2016 11:59:59 PM,61.7000007629395,24.1000003814697,5/6/2016,5908,3.91000008583069,3.91000008583069,0.0,0.0,3.91000008583069,1850
19250,6962181067,455,4/27/2016 12:00:00 AM,4/25/2016 11:59:59 PM,61.7000007629395,24.1000003814697,5/7/2016,6815,4.5,4.5,0.0,0.0,4.5,1947
19251,6962181067,455,4/27/2016 12:00:00 AM,4/25/2016 11:59:59 PM,61.7000007629395,24.1000003814697,5/8/2016,4188,2.76999998092651,2.76999998092651,0.0,0.519999980926514,2.25,1659
19255,6962181067,455,4/27/2016 12:00:00 AM,4/25/2016 11:59:59 PM,61.7000007629395,24.1000003814697,5/12/2016,3587,2.36999988555908,2.36999988555908,0.0,0.25,2.10999989509583,928
19258,6962181067,455,4/27/2016 12:00:00 AM,4/27/2016 11:59:59 PM,61.2000007629395,23.8899993896484,4/14/2016,1551,1.02999997138977,1.02999997138977,0.0,0.0,1.02999997138977,1466
19259,6962181067,455,4/27/2016 12:00:00 AM,4/27/2016 11:59:59 PM,61.2000007629395,23.8899993896484,4/15/2016,5563,3.6800000667572,3.6800000667572,0.0,0.0,3.6800000667572,1756
19268,6962181067,455,4/27/2016 12:00:00 AM,4/27/2016 11:59:59 PM,61.2000007629395,23.8899993896484,4/24/2016,5029,3.3199999332428,3.3199999332428,0.0,0.0,3.3199999332428,1705
19275,6962181067,455,4/27/2016 12:00:00 AM,4/27/2016 11:59:59 PM,61.2000007629395,23.8899993896484,5/1/2016,5454,3.60999989509583,3.60999989509583,0.0,0.0,3.60999989509583,1740
19280,6962181067,455,4/27/2016 12:00:00 AM,4/27/2016 11:59:59 PM,61.2000007629395,23.8899993896484,5/6/2016,5908,3.91000008583069,3.91000008583069,0.0,0.0,3.91000008583069,1850
19281,6962181067,455,4/27/2016 12:00:00 AM,4/27/2016 11:59:59 PM,61.2000007629395,23.8899993896484,5/7/2016,6815,4.5,4.5,0.0,0.0,4.5,1947
19282,6962181067,455,4/27/2016 12:00:00 AM,4/27/2016 11:59:59 PM,61.2000007629395,23.8899993896484,5/8/2016,4188,2.76999998092651,2.76999998092651,0.0,0.519999980926514,2.25,1659
19286,6962181067,455,4/27/2016 12:00:00 AM,4/27/2016 11:59:59 PM,61.2000007629395,23.8899993896484,5/12/2016,3587,2.36999988555908,2.36999988555908,0.0,0.25,2.10999989509583,928
19289,6962181067,455,4/27/2016 12:00:00 AM,4/28/2016 11:59:59 PM,61.2000007629395,23.8899993896484,4/14/2016,1551,1.02999997138977,1.02999997138977,0.0,0.0,1.02999997138977,1466
19290,6962181067,455,4/27/2016 12:00:00 AM,4/28/2016 11:59:59 PM,61.2000007629395,23.8899993896484,4/15/2016,5563,3.6800000667572,3.6800000667572,0.0,0.0,3.6800000667572,1756
19299,6962181067,455,4/27/2016 12:00:00 AM,4/28/2016 11:59:59 PM,61.2000007629395,23.8899993896484,4/24/2016,5029,3.3199999332428,3.3199999332428,0.0,0.0,3.3199999332428,1705
19306,6962181067,455,4/27/2016 12:00:00 AM,4/28/2016 11:59:59 PM,61.2000007629395,23.8899993896484,5/1/2016,5454,3.60999989509583,3.60999989509583,0.0,0.0,3.60999989509583,1740
19311,6962181067,455,4/27/2016 12:00:00 AM,4/28/2016 11:59:59 PM,61.2000007629395,23.8899993896484,5/6/2016,5908,3.91000008583069,3.91000008583069,0.0,0.0,3.91000008583069,1850
19312,6962181067,455,4/27/2016 12:00:00 AM,4/28/2016 11:59:59 PM,61.2000007629395,23.8899993896484,5/7/2016,6815,4.5,4.5,0.0,0.0,4.5,1947
19313,6962181067,455,4/27/2016 12:00:00 AM,4/28/2016 11:59:59 PM,61.2000007629395,23.8899993896484,5/8/2016,4188,2.76999998092651,2.76999998092651,0.0,0.519999980926514,2.25,1659
19317,6962181067,455,4/27/2016 12:00:00 AM,4/28/2016 11:59:59 PM,61.2000007629395,23.8899993896484,5/12/2016,3587,2.36999988555908,2.36999988555908,0.0,0.25,2.10999989509583,928
19320,6962181067,455,4/27/2016 12:00:00 AM,4/29/2016 11:59:59 PM,61.4000015258789,23.9599990844727,4/14/2016,1551,1.02999997138977,1.02999997138977,0.0,0.0,1.02999997138977,1466
19321,6962181067,455,4/27/2016 12:00:00 AM,4/29/2016 11:59:59 PM,61.4000015258789,23.9599990844727,4/15/2016,5563,3.6800000667572,3.6800000667572,0.0,0.0,3.6800000667572,1756
19330,6962181067,455,4/27/2016 12:00:00 AM,4/29/2016 11:59:59 PM,61.4000015258789,23.9599990844727,4/24/2016,5029,3.3199999332428,3.3199999332428,0.0,0.0,3.3199999332428,1705
19337,6962181067,455,4/27/2016 12:00:00 AM,4/29/2016 11:59:59 PM,61.4000015258789,23.9599990844727,5/1/2016,5454,3.60999989509583,3.60999989509583,0.0,0.0,3.60999989509583,1740
19342,6962181067,455,4/27/2016 12:00:00 AM,4/29/2016 11:59:59 PM,61.4000015258789,23.9599990844727,5/6/2016,5908,3.91000008583069,3.91000008583069,0.0,0.0,3.91000008583069,1850
19343,6962181067,455,4/27/2016 12:00:00 AM,4/29/2016 11:59:59 PM,61.4000015258789,23.9599990844727,5/7/2016,6815,4.5,4.5,0.0,0.0,4.5,1947
19344,6962181067,455,4/27/2016 12:00:00 AM,4/29/2016 11:59:59 PM,61.4000015258789,23.9599990844727,5/8/2016,4188,2.76999998092651,2.76999998092651,0.0,0.519999980926514,2.25,1659
19348,6962181067,455,4/27/2016 12:00:00 AM,4/29/2016 11:59:59 PM,61.4000015258789,23.9599990844727,5/12/2016,3587,2.36999988555908,2.36999988555908,0.0,0.25,2.10999989509583,928
19351,6962181067,455,4/27/2016 12:00:00 AM,4/30/2016 11:59:59 PM,61.0,23.8199996948242,4/14/2016,1551,1.02999997138977,1.02999997138977,0.0,0.0,1.02999997138977,1466
19352,6962181067,455,4/27/2016 12:00:00 AM,4/30/2016 11:59:59 PM,61.0,23.8199996948242,4/15/2016,5563,3.6800000667572,3.6800000667572,0.0,0.0,3.6800000667572,1756
19361,6962181067,455,4/27/2016 12:00:00 AM,4/30/2016 11:59:59 PM,61.0,23.8199996948242,4/24/2016,5029,3.3199999332428,3.3199999332428,0.0,0.0,3.3199999332428,1705
19368,6962181067,455,4/27/2016 12:00:00 AM,4/30/2016 11:59:59 PM,61.0,23.8199996948242,5/1/2016,5454,3.60999989509583,3.60999989509583,0.0,0.0,3.60999989509583,1740
19373,6962181067,455,4/27/2016 12:00:00 AM,4/30/2016 11:59:59 PM,61.0,23.8199996948242,5/6/2016,5908,3.91000008583069,3.91000008583069,0.0,0.0,3.91000008583069,1850
19374,6962181067,455,4/27/2016 12:00:00 AM,4/30/2016 11:59:59 PM,61.0,23.8199996948242,5/7/2016,6815,4.5,4.5,0.0,0.0,4.5,1947
19375,6962181067,455,4/27/2016 12:00:00 AM,4/30/2016 11:59:59 PM,61.0,23.8199996948242,5/8/2016,4188,2.76999998092651,2.76999998092651,0.0,0.519999980926514,2.25,1659
19379,6962181067,455,4/27/2016 12:00:00 AM,4/30/2016 11:59:59 PM,61.0,23.8199996948242,5/12/2016,3587,2.36999988555908,2.36999988555908,0.0,0.25,2.10999989509583,928
19382,6962181067,455,4/27/2016 12:00:00 AM,5/1/2016 11:59:59 PM,61.7000007629395,24.1000003814697,4/14/2016,1551,1.02999997138977,1.02999997138977,0.0,0.0,1.02999997138977,1466
19383,6962181067,455,4/27/2016 12:00:00 AM,5/1/2016 11:59:59 PM,61.7000007629395,24.1000003814697,4/15/2016,5563,3.6800000667572,3.6800000667572,0.0,0.0,3.6800000667572,1756
19392,6962181067,455,4/27/2016 12:00:00 AM,5/1/2016 11:59:59 PM,61.7000007629395,24.1000003814697,4/24/2016,5029,3.3199999332428,3.3199999332428,0.0,0.0,3.3199999332428,1705
19399,6962181067,455,4/27/2016 12:00:00 AM,5/1/2016 11:59:59 PM,61.7000007629395,24.1000003814697,5/1/2016,5454,3.60999989509583,3.60999989509583,0.0,0.0,3.60999989509583,1740
19404,6962181067,455,4/27/2016 12:00:00 AM,5/1/2016 11:59:59 PM,61.7000007629395,24.1000003814697,5/6/2016,5908,3.91000008583069,3.91000008583069,0.0,0.0,3.91000008583069,1850
